UDI,Product ID,Type,date,TWF,HDF,PWF,OSF,RNF,avg_sea_level_pres_hpa_roll_mean,avg_sea_level_pres_hpa_roll_std,avg_sea_level_pres_hpa_roll_var
282,L47461,L,2020-01-12,0,0,0,0,0,1013.6,1.022604061645784e-06,1.0457190668944543e-12
283,M15142,M,2020-01-12,0,0,0,0,0,1013.6,1.022604061645784e-06,1.0457190668944543e-12
284,L47463,L,2020-01-12,0,0,0,0,0,1013.6,1.022604061645784e-06,1.0457190668944543e-12
285,L47464,L,2020-01-12,0,0,0,0,0,1013.6,1.022604061645784e-06,1.0457190668944543e-12
286,L47465,L,2020-01-12,0,0,0,0,0,1013.6,1.022604061645784e-06,1.0457190668944543e-12
287,L47466,L,2020-01-12,0,0,0,0,0,1013.6,1.022604061645784e-06,1.0457190668944543e-12
288,L47467,L,2020-01-12,0,0,0,0,0,1013.6,1.022604061645784e-06,1.0457190668944543e-12
289,H29702,H,2020-01-13,0,0,0,0,0,1013.4,0.44721359550097456,0.20000000000090928
290,L47469,L,2020-01-13,0,0,0,0,0,1013.2,0.5477225575058638,0.3000000000007643
291,L47470,L,2020-01-13,0,0,0,0,0,1013.0,0.5477225575057367,0.3000000000006251
292,L47471,L,2020-01-13,0,0,0,0,0,1012.8,0.4472135955005075,0.20000000000049153
293,L47472,L,2020-01-13,0,0,0,0,0,1012.6,5.911133067569802e-07,3.494149414251718e-13
294,H29707,H,2020-01-13,0,0,0,0,0,1012.6,5.911133067569802e-07,3.494149414251718e-13
295,M15154,M,2020-01-13,0,0,0,0,0,1012.6,5.911133067569802e-07,3.494149414251718e-13
296,M15155,M,2020-01-13,0,0,0,0,0,1012.6,5.911133067569802e-07,3.494149414251718e-13
297,L47476,L,2020-01-13,0,0,0,0,0,1012.6,5.911133067569802e-07,3.494149414251718e-13
298,L47477,L,2020-01-13,0,0,0,0,0,1012.6,5.911133067569802e-07,3.494149414251718e-13
299,H29712,H,2020-01-13,0,0,0,0,0,1012.6,5.911133067569802e-07,3.494149414251718e-13
300,M15159,M,2020-01-13,0,0,0,0,0,1012.6,5.911133067569802e-07,3.494149414251718e-13
301,L47480,L,2020-01-13,0,0,0,0,0,1012.6,5.911133067569802e-07,3.494149414251718e-13
302,L47481,L,2020-01-13,0,0,0,0,0,1012.6,5.911133067569802e-07,3.494149414251718e-13
303,H29716,H,2020-01-13,0,0,0,0,0,1012.6,5.911133067569802e-07,3.494149414251718e-13
304,M15163,M,2020-01-13,0,0,0,0,0,1012.6,5.911133067569802e-07,3.494149414251718e-13
305,L47484,L,2020-01-13,0,0,0,0,0,1012.6,5.911133067569802e-07,3.494149414251718e-13
306,L47485,L,2020-01-13,0,0,0,0,0,1012.6,5.911133067569802e-07,3.494149414251718e-13
307,L47486,L,2020-01-13,0,0,0,0,0,1012.6,5.911133067569802e-07,3.494149414251718e-13
308,M15167,M,2020-01-13,0,0,0,0,0,1012.6,5.911133067569802e-07,3.494149414251718e-13
309,L47488,L,2020-01-13,0,0,0,0,0,1012.6,5.911133067569802e-07,3.494149414251718e-13
310,M15169,M,2020-01-13,0,0,0,0,0,1012.6,5.911133067569802e-07,3.494149414251718e-13
311,H29724,H,2020-01-13,0,0,0,0,0,1012.6,5.911133067569802e-07,3.494149414251718e-13
312,M15171,M,2020-01-13,0,0,0,0,0,1012.6,5.911133067569802e-07,3.494149414251718e-13
313,L47492,L,2020-01-14,0,0,0,0,0,1012.6200000000001,0.04472135955405871,0.0020000000003633986
314,L47493,L,2020-01-14,0,0,0,0,0,1012.6400000000001,0.05477225575392634,0.003000000000373517
315,M15174,M,2020-01-14,0,0,0,0,0,1012.6600000000001,0.05477225575399639,0.003000000000381191
316,L47495,L,2020-01-14,0,0,0,0,0,1012.68,0.04472135955434947,0.0020000000003894047
317,L47496,L,2020-01-14,0,0,0,0,0,1012.7,6.30998021150438e-07,3.981585026957686e-13
318,L47497,L,2020-01-14,0,0,0,0,0,1012.7,6.30998021150438e-07,3.981585026957686e-13
319,L47498,L,2020-01-14,0,0,0,0,0,1012.7,6.30998021150438e-07,3.981585026957686e-13
320,L47499,L,2020-01-14,0,0,0,0,0,1012.7,6.30998021150438e-07,3.981585026957686e-13
321,H29734,H,2020-01-14,0,0,0,0,0,1012.7,6.30998021150438e-07,3.981585026957686e-13
322,L47501,L,2020-01-14,0,0,0,0,0,1012.7,6.30998021150438e-07,3.981585026957686e-13
323,L47502,L,2020-01-14,0,0,0,0,0,1012.7,6.30998021150438e-07,3.981585026957686e-13
324,L47503,L,2020-01-14,0,0,0,0,0,1012.7,6.30998021150438e-07,3.981585026957686e-13
325,M15184,M,2020-01-14,0,0,0,0,0,1012.7,6.30998021150438e-07,3.981585026957686e-13
326,L47505,L,2020-01-14,0,0,0,0,0,1012.7,6.30998021150438e-07,3.981585026957686e-13
327,L47506,L,2020-01-14,0,0,0,0,0,1012.7,6.30998021150438e-07,3.981585026957686e-13
328,L47507,L,2020-01-14,0,0,0,1,0,1012.7,6.30998021150438e-07,3.981585026957686e-13
329,H29742,H,2020-01-14,0,0,0,0,0,1012.7,6.30998021150438e-07,3.981585026957686e-13
330,H29743,H,2020-01-14,0,0,0,0,0,1012.7,6.30998021150438e-07,3.981585026957686e-13
331,M15190,M,2020-01-14,0,0,0,0,0,1012.7,6.30998021150438e-07,3.981585026957686e-13
332,M15191,M,2020-01-14,0,0,0,0,0,1012.7,6.30998021150438e-07,3.981585026957686e-13
333,M15192,M,2020-01-14,0,0,0,0,0,1012.7,6.30998021150438e-07,3.981585026957686e-13
334,L47513,L,2020-01-14,0,0,0,0,0,1012.7,6.30998021150438e-07,3.981585026957686e-13
335,M15194,M,2020-01-14,0,0,0,0,0,1012.7,6.30998021150438e-07,3.981585026957686e-13
336,L47515,L,2020-01-14,0,0,0,0,0,1012.7,6.30998021150438e-07,3.981585026957686e-13
337,M15196,M,2020-01-15,0,0,0,0,0,1012.7800000000001,0.17888543820118757,0.0320000000004309
338,L47517,L,2020-01-15,0,0,0,0,0,1012.86,0.21908902300311572,0.04800000000045977
339,L47518,L,2020-01-15,0,0,0,0,0,1012.9399999999999,0.2190890230031728,0.04800000000048478
340,M15199,M,2020-01-15,0,0,0,0,0,1013.0200000000001,0.17888543820140523,0.03200000000050877
341,L47520,L,2020-01-15,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
342,M15201,M,2020-01-15,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
343,L47522,L,2020-01-15,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
344,L47523,L,2020-01-15,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
345,M15204,M,2020-01-15,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
346,L47525,L,2020-01-15,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
347,M15206,M,2020-01-15,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
348,L47527,L,2020-01-15,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
349,L47528,L,2020-01-15,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
350,L47529,L,2020-01-15,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
351,H29764,H,2020-01-15,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
352,M15211,M,2020-01-15,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
353,M15212,M,2020-01-15,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
354,H29767,H,2020-01-15,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
355,L47534,L,2020-01-15,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
356,L47535,L,2020-01-15,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
357,M15216,M,2020-01-15,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
358,L47537,L,2020-01-15,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
359,M15218,M,2020-01-15,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
360,M15219,M,2020-01-15,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
361,M15220,M,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
362,L47541,L,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
363,H29776,H,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
364,L47543,L,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
365,L47544,L,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
366,L47545,L,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
367,M15226,M,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
368,M15227,M,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
369,L47548,L,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
370,H29783,H,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
371,M15230,M,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
372,L47551,L,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
373,M15232,M,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
374,L47553,L,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
375,L47554,L,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
376,L47555,L,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
377,M15236,M,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
378,M15237,M,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
379,L47558,L,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
380,L47559,L,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
381,L47560,L,2020-01-16,0,0,1,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
382,L47561,L,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
383,L47562,L,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
384,M15243,M,2020-01-16,0,0,0,0,0,1013.1,7.39266002711913e-07,5.465142227656501e-13
385,L47564,L,2020-01-17,0,0,0,0,0,1013.1200000000001,0.04472135955626235,0.002000000000560498
386,M15245,M,2020-01-17,0,0,0,0,0,1013.1400000000001,0.0547722557557256,0.003000000000570616
387,L47566,L,2020-01-17,0,0,0,0,0,1013.1600000000001,0.054772255755795654,0.00300000000057829
388,L47567,L,2020-01-17,0,0,0,0,0,1013.18,0.044721359556553104,0.002000000000586504
389,L47568,L,2020-01-17,0,0,0,0,0,1013.2,7.715295095044994e-07,5.952577840362534e-13
390,M15249,M,2020-01-17,0,0,0,0,0,1013.2,7.715295095044994e-07,5.952577840362534e-13
391,L47570,L,2020-01-17,0,0,0,0,0,1013.2,7.715295095044994e-07,5.952577840362534e-13
392,L47571,L,2020-01-17,0,0,0,0,0,1013.2,7.715295095044994e-07,5.952577840362534e-13
393,M15252,M,2020-01-17,0,0,0,0,0,1013.2,7.715295095044994e-07,5.952577840362534e-13
394,M15253,M,2020-01-17,0,0,0,0,0,1013.2,7.715295095044994e-07,5.952577840362534e-13
395,L47574,L,2020-01-17,0,0,0,0,0,1013.2,7.715295095044994e-07,5.952577840362534e-13
396,L47575,L,2020-01-17,0,0,0,0,0,1013.2,7.715295095044994e-07,5.952577840362534e-13
397,L47576,L,2020-01-17,0,0,0,0,0,1013.2,7.715295095044994e-07,5.952577840362534e-13
398,M15257,M,2020-01-17,0,0,0,0,0,1013.2,7.715295095044994e-07,5.952577840362534e-13
399,H29812,H,2020-01-17,0,0,0,0,0,1013.2,7.715295095044994e-07,5.952577840362534e-13
400,L47579,L,2020-01-17,0,0,0,0,0,1013.2,7.715295095044994e-07,5.952577840362534e-13
401,L47580,L,2020-01-17,0,0,0,0,0,1013.2,7.715295095044994e-07,5.952577840362534e-13
402,L47581,L,2020-01-17,0,0,0,0,0,1013.2,7.715295095044994e-07,5.952577840362534e-13
403,L47582,L,2020-01-17,0,0,0,0,0,1013.2,7.715295095044994e-07,5.952577840362534e-13
404,L47583,L,2020-01-17,0,0,0,0,0,1013.2,7.715295095044994e-07,5.952577840362534e-13
405,L47584,L,2020-01-17,0,0,0,0,0,1013.2,7.715295095044994e-07,5.952577840362534e-13
406,L47585,L,2020-01-17,0,0,0,0,0,1013.2,7.715295095044994e-07,5.952577840362534e-13
407,L47586,L,2020-01-17,0,0,0,0,0,1013.2,7.715295095044994e-07,5.952577840362534e-13
408,M15267,M,2020-01-17,0,0,0,0,0,1013.2,7.715295095044994e-07,5.952577840362534e-13
409,M15268,M,2020-01-18,0,0,0,0,0,1013.1600000000001,0.08944271910323784,0.008000000000580706
410,L47589,L,2020-01-18,0,0,0,0,0,1013.1200000000001,0.1095445115036272,0.012000000000568313
411,M15270,M,2020-01-18,0,0,0,0,0,1013.0799999999999,0.10954451150358051,0.012000000000558082
412,L47591,L,2020-01-18,0,0,0,0,0,1013.0400000000002,0.08944271910306624,0.00800000000055001
413,L47592,L,2020-01-18,0,0,0,0,0,1013.0,7.376298210915835e-07,5.440977529636015e-13
414,L47593,L,2020-01-18,0,0,0,0,0,1013.0,7.376298210915835e-07,5.440977529636015e-13
415,L47594,L,2020-01-18,0,0,0,0,0,1013.0,7.376298210915835e-07,5.440977529636015e-13
416,L47595,L,2020-01-18,0,0,0,0,0,1013.0,7.376298210915835e-07,5.440977529636015e-13
417,L47596,L,2020-01-18,0,0,0,0,0,1013.0,7.376298210915835e-07,5.440977529636015e-13
418,L47597,L,2020-01-18,0,0,0,0,0,1013.0,7.376298210915835e-07,5.440977529636015e-13
419,L47598,L,2020-01-18,0,0,0,0,0,1013.0,7.376298210915835e-07,5.440977529636015e-13
420,M15279,M,2020-01-18,0,0,0,0,0,1013.0,7.376298210915835e-07,5.440977529636015e-13
421,M15280,M,2020-01-18,0,0,0,0,0,1013.0,7.376298210915835e-07,5.440977529636015e-13
422,M15281,M,2020-01-18,0,0,0,0,0,1013.0,7.376298210915835e-07,5.440977529636015e-13
423,L47602,L,2020-01-18,0,0,0,0,0,1013.0,7.376298210915835e-07,5.440977529636015e-13
424,L47603,L,2020-01-18,0,0,0,0,0,1013.0,7.376298210915835e-07,5.440977529636015e-13
425,L47604,L,2020-01-18,0,0,0,0,0,1013.0,7.376298210915835e-07,5.440977529636015e-13
426,M15285,M,2020-01-18,0,0,0,0,0,1013.0,7.376298210915835e-07,5.440977529636015e-13
427,L47606,L,2020-01-18,0,0,0,0,0,1013.0,7.376298210915835e-07,5.440977529636015e-13
428,M15287,M,2020-01-18,0,0,0,0,0,1013.0,7.376298210915835e-07,5.440977529636015e-13
429,M15288,M,2020-01-18,0,0,0,0,0,1013.0,7.376298210915835e-07,5.440977529636015e-13
430,L47609,L,2020-01-18,0,0,0,0,0,1013.0,7.376298210915835e-07,5.440977529636015e-13
431,L47610,L,2020-01-18,0,0,0,0,0,1013.0,7.376298210915835e-07,5.440977529636015e-13
432,L47611,L,2020-01-18,0,0,0,0,0,1013.0,7.376298210915835e-07,5.440977529636015e-13
433,M15292,M,2020-01-19,0,0,0,0,0,1013.1600000000001,0.35777087640071276,0.12800000000053408
434,M15293,M,2020-01-19,0,0,0,0,0,1013.32,0.43817804600475346,0.19200000000054385
435,M15294,M,2020-01-19,0,0,0,0,0,1013.4799999999999,0.4381780460047872,0.1920000000005734
436,L47615,L,2020-01-19,0,0,0,0,0,1013.64,0.35777087640081123,0.12800000000060455
437,L47616,L,2020-01-19,0,0,0,0,0,1013.8,8.096145216945504e-07,6.554756737386957e-13
438,L47617,L,2020-01-19,0,0,0,0,0,1013.8,8.096145216945504e-07,6.554756737386957e-13
439,L47618,L,2020-01-19,0,0,0,0,0,1013.8,8.096145216945504e-07,6.554756737386957e-13
440,M15299,M,2020-01-19,0,0,0,0,0,1013.8,8.096145216945504e-07,6.554756737386957e-13
441,L47620,L,2020-01-19,0,0,0,0,0,1013.8,8.096145216945504e-07,6.554756737386957e-13
442,H29855,H,2020-01-19,0,0,0,0,0,1013.8,8.096145216945504e-07,6.554756737386957e-13
443,L47622,L,2020-01-19,0,0,1,0,0,1013.8,8.096145216945504e-07,6.554756737386957e-13
444,H29857,H,2020-01-19,0,0,0,0,0,1013.8,8.096145216945504e-07,6.554756737386957e-13
445,L47624,L,2020-01-19,0,0,0,0,0,1013.8,8.096145216945504e-07,6.554756737386957e-13
446,L47625,L,2020-01-19,0,0,0,0,0,1013.8,8.096145216945504e-07,6.554756737386957e-13
447,L47626,L,2020-01-19,0,0,0,0,0,1013.8,8.096145216945504e-07,6.554756737386957e-13
448,M15307,M,2020-01-19,0,0,0,0,0,1013.8,8.096145216945504e-07,6.554756737386957e-13
449,L47628,L,2020-01-19,0,0,0,0,0,1013.8,8.096145216945504e-07,6.554756737386957e-13
450,L47629,L,2020-01-19,0,0,0,0,0,1013.8,8.096145216945504e-07,6.554756737386957e-13
451,M15310,M,2020-01-19,0,0,0,0,0,1013.8,8.096145216945504e-07,6.554756737386957e-13
452,H29865,H,2020-01-19,0,0,0,0,0,1013.8,8.096145216945504e-07,6.554756737386957e-13
453,M15312,M,2020-01-19,0,0,0,0,0,1013.8,8.096145216945504e-07,6.554756737386957e-13
454,L47633,L,2020-01-19,0,0,0,0,0,1013.8,8.096145216945504e-07,6.554756737386957e-13
455,L47634,L,2020-01-19,0,0,0,0,0,1013.8,8.096145216945504e-07,6.554756737386957e-13
456,L47635,L,2020-01-19,0,0,0,0,0,1013.8,8.096145216945504e-07,6.554756737386957e-13
457,H29870,H,2020-01-20,0,0,0,0,0,1013.9399999999999,0.3130495168511014,0.09800000000070799
458,L47637,L,2020-01-20,0,0,0,0,0,1014.0799999999999,0.383405790254614,0.14700000000076507
459,L47638,L,2020-01-20,0,0,0,0,0,1014.22,0.38340579025469446,0.14700000000082675
460,L47639,L,2020-01-20,0,0,0,0,0,1014.3599999999999,0.3130495168513635,0.09800000000087211
461,H29874,H,2020-01-20,0,0,0,0,0,1014.5,9.440432486014822e-07,8.912176552300398e-13
462,L47641,L,2020-01-20,0,0,0,0,0,1014.5,9.440432486014822e-07,8.912176552300398e-13
463,L47642,L,2020-01-20,0,0,0,0,0,1014.5,9.440432486014822e-07,8.912176552300398e-13
464,L47643,L,2020-01-20,0,0,1,0,0,1014.5,9.440432486014822e-07,8.912176552300398e-13
465,L47644,L,2020-01-20,0,0,0,0,0,1014.5,9.440432486014822e-07,8.912176552300398e-13
466,M15325,M,2020-01-20,0,0,0,0,0,1014.5,9.440432486014822e-07,8.912176552300398e-13
467,L47646,L,2020-01-20,0,0,0,0,0,1014.5,9.440432486014822e-07,8.912176552300398e-13
468,L47647,L,2020-01-20,0,0,0,0,0,1014.5,9.440432486014822e-07,8.912176552300398e-13
469,L47648,L,2020-01-20,0,0,0,0,0,1014.5,9.440432486014822e-07,8.912176552300398e-13
470,M15329,M,2020-01-20,0,0,0,0,0,1014.5,9.440432486014822e-07,8.912176552300398e-13
471,H29884,H,2020-01-20,0,0,0,0,0,1014.5,9.440432486014822e-07,8.912176552300398e-13
472,H29885,H,2020-01-20,0,0,0,0,0,1014.5,9.440432486014822e-07,8.912176552300398e-13
473,M15332,M,2020-01-20,0,0,0,0,0,1014.5,9.440432486014822e-07,8.912176552300398e-13
474,M15333,M,2020-01-20,0,0,0,0,0,1014.5,9.440432486014822e-07,8.912176552300398e-13
475,L47654,L,2020-01-20,0,0,0,0,0,1014.5,9.440432486014822e-07,8.912176552300398e-13
476,L47655,L,2020-01-20,0,0,0,0,0,1014.5,9.440432486014822e-07,8.912176552300398e-13
477,L47656,L,2020-01-20,0,0,0,0,0,1014.5,9.440432486014822e-07,8.912176552300398e-13
478,H29891,H,2020-01-20,0,0,0,0,0,1014.5,9.440432486014822e-07,8.912176552300398e-13
479,L47658,L,2020-01-20,0,0,0,0,0,1014.5,9.440432486014822e-07,8.912176552300398e-13
480,M15339,M,2020-01-20,0,0,0,0,0,1014.5,9.440432486014822e-07,8.912176552300398e-13
481,L47660,L,2020-01-21,0,0,0,0,0,1014.78,0.6260990337007062,0.3920000000009581
482,M15341,M,2020-01-21,0,0,0,0,0,1015.0600000000001,0.7668115805079244,0.5880000000010611
483,L47662,L,2020-01-21,0,0,0,0,0,1015.3399999999999,0.7668115805079946,0.5880000000011686
484,L47663,L,2020-01-21,0,0,0,0,0,1015.6200000000001,0.6260990337009891,0.39200000000131224
485,L47664,L,2020-01-21,0,0,0,0,0,1015.9,1.2084189440295452e-06,1.4602763442894813e-12
486,M15345,M,2020-01-21,0,0,0,0,0,1015.9,1.2084189440295452e-06,1.4602763442894813e-12
487,M15346,M,2020-01-21,0,0,0,0,0,1015.9,1.2084189440295452e-06,1.4602763442894813e-12
488,M15347,M,2020-01-21,0,0,0,0,0,1015.9,1.2084189440295452e-06,1.4602763442894813e-12
489,L47668,L,2020-01-21,0,0,0,0,0,1015.9,1.2084189440295452e-06,1.4602763442894813e-12
490,M15349,M,2020-01-21,0,0,0,0,0,1015.9,1.2084189440295452e-06,1.4602763442894813e-12
491,L47670,L,2020-01-21,0,0,0,0,0,1015.9,1.2084189440295452e-06,1.4602763442894813e-12
492,L47671,L,2020-01-21,0,0,0,0,0,1015.9,1.2084189440295452e-06,1.4602763442894813e-12
493,L47672,L,2020-01-21,0,0,0,0,0,1015.9,1.2084189440295452e-06,1.4602763442894813e-12
494,L47673,L,2020-01-21,0,0,0,0,0,1015.9,1.2084189440295452e-06,1.4602763442894813e-12
495,L47674,L,2020-01-21,0,0,0,0,0,1015.9,1.2084189440295452e-06,1.4602763442894813e-12
496,H29909,H,2020-01-21,0,0,0,0,0,1015.9,1.2084189440295452e-06,1.4602763442894813e-12
497,M15356,M,2020-01-21,0,0,0,0,0,1015.9,1.2084189440295452e-06,1.4602763442894813e-12
498,L47677,L,2020-01-21,0,0,0,0,0,1015.9,1.2084189440295452e-06,1.4602763442894813e-12
499,L47678,L,2020-01-21,0,0,0,0,0,1015.9,1.2084189440295452e-06,1.4602763442894813e-12
500,L47679,L,2020-01-21,0,0,0,0,0,1015.9,1.2084189440295452e-06,1.4602763442894813e-12
501,M15360,M,2020-01-21,0,0,0,0,0,1015.9,1.2084189440295452e-06,1.4602763442894813e-12
502,M15361,M,2020-01-21,0,0,0,0,0,1015.9,1.2084189440295452e-06,1.4602763442894813e-12
503,L47682,L,2020-01-21,0,0,0,0,0,1015.9,1.2084189440295452e-06,1.4602763442894813e-12
504,M15363,M,2020-01-21,0,0,0,0,0,1015.9,1.2084189440295452e-06,1.4602763442894813e-12
505,M15364,M,2020-01-22,0,0,0,0,0,1015.96,0.1341640786556189,0.018000000001511095
506,L47685,L,2020-01-22,0,0,0,0,0,1016.0200000000001,0.16431676725627717,0.02700000000155356
507,L47686,L,2020-01-22,0,0,0,0,0,1016.0800000000002,0.16431676725638095,0.027000000001587664
508,H29921,H,2020-01-22,0,0,0,0,0,1016.1400000000001,0.13416407865600022,0.018000000001613413
509,L47688,L,2020-01-22,0,0,0,0,0,1016.2,1.2770303836917528e-06,1.6308066008719054e-12
510,M15369,M,2020-01-22,0,0,0,0,0,1016.2,1.2770303836917528e-06,1.6308066008719054e-12
511,L47690,L,2020-01-22,0,0,0,0,0,1016.2,1.2770303836917528e-06,1.6308066008719054e-12
512,L47691,L,2020-01-22,0,0,0,0,0,1016.2,1.2770303836917528e-06,1.6308066008719054e-12
513,L47692,L,2020-01-22,0,0,0,0,0,1016.2,1.2770303836917528e-06,1.6308066008719054e-12
514,L47693,L,2020-01-22,0,0,0,0,0,1016.2,1.2770303836917528e-06,1.6308066008719054e-12
515,L47694,L,2020-01-22,0,0,0,0,0,1016.2,1.2770303836917528e-06,1.6308066008719054e-12
516,L47695,L,2020-01-22,0,0,0,0,0,1016.2,1.2770303836917528e-06,1.6308066008719054e-12
517,L47696,L,2020-01-22,0,0,0,0,0,1016.2,1.2770303836917528e-06,1.6308066008719054e-12
518,M15377,M,2020-01-22,0,0,0,0,0,1016.2,1.2770303836917528e-06,1.6308066008719054e-12
519,L47698,L,2020-01-22,0,0,0,0,0,1016.2,1.2770303836917528e-06,1.6308066008719054e-12
520,M15379,M,2020-01-22,0,0,0,0,0,1016.2,1.2770303836917528e-06,1.6308066008719054e-12
521,L47700,L,2020-01-22,0,0,0,0,0,1016.2,1.2770303836917528e-06,1.6308066008719054e-12
522,L47701,L,2020-01-22,0,0,0,0,0,1016.2,1.2770303836917528e-06,1.6308066008719054e-12
523,M15382,M,2020-01-22,0,0,0,0,0,1016.2,1.2770303836917528e-06,1.6308066008719054e-12
524,L47703,L,2020-01-22,0,0,0,0,0,1016.2,1.2770303836917528e-06,1.6308066008719054e-12
525,L47704,L,2020-01-22,0,0,0,0,0,1016.2,1.2770303836917528e-06,1.6308066008719054e-12
526,L47705,L,2020-01-22,0,0,0,0,0,1016.2,1.2770303836917528e-06,1.6308066008719054e-12
527,L47706,L,2020-01-22,0,0,0,0,0,1016.2,1.2770303836917528e-06,1.6308066008719054e-12
528,M15387,M,2020-01-22,0,0,0,0,0,1016.2,1.2770303836917528e-06,1.6308066008719054e-12
529,M15388,M,2020-01-23,0,0,0,0,0,1016.0200000000001,0.4024922359519334,0.16200000000158682
530,L47709,L,2020-01-23,0,0,0,0,0,1015.8400000000001,0.49295030175619,0.24300000000151878
531,M15390,M,2020-01-23,0,0,0,0,0,1015.6600000000001,0.4929503017561096,0.2430000000014395
532,L47711,L,2020-01-23,0,0,0,0,0,1015.4799999999999,0.4024922359516712,0.1620000000013758
533,L47712,L,2020-01-23,0,0,0,0,0,1015.3,1.1433425122616993e-06,1.3072321003448938e-12
534,L47713,L,2020-01-23,0,0,0,0,0,1015.3,1.1433425122616993e-06,1.3072321003448938e-12
535,L47714,L,2020-01-23,0,0,0,0,0,1015.3,1.1433425122616993e-06,1.3072321003448938e-12
536,H29949,H,2020-01-23,0,0,0,0,0,1015.3,1.1433425122616993e-06,1.3072321003448938e-12
537,L47716,L,2020-01-23,0,0,0,0,0,1015.3,1.1433425122616993e-06,1.3072321003448938e-12
538,H29951,H,2020-01-23,0,0,0,0,0,1015.3,1.1433425122616993e-06,1.3072321003448938e-12
539,M15398,M,2020-01-23,0,0,0,0,0,1015.3,1.1433425122616993e-06,1.3072321003448938e-12
540,M15399,M,2020-01-23,0,0,0,0,0,1015.3,1.1433425122616993e-06,1.3072321003448938e-12
541,L47720,L,2020-01-23,0,0,0,0,0,1015.3,1.1433425122616993e-06,1.3072321003448938e-12
542,L47721,L,2020-01-23,0,0,0,0,0,1015.3,1.1433425122616993e-06,1.3072321003448938e-12
543,L47722,L,2020-01-23,0,0,0,0,0,1015.3,1.1433425122616993e-06,1.3072321003448938e-12
544,H29957,H,2020-01-23,0,0,0,0,0,1015.3,1.1433425122616993e-06,1.3072321003448938e-12
545,M15404,M,2020-01-23,0,0,0,0,0,1015.3,1.1433425122616993e-06,1.3072321003448938e-12
546,L47725,L,2020-01-23,0,0,0,0,0,1015.3,1.1433425122616993e-06,1.3072321003448938e-12
547,L47726,L,2020-01-23,0,0,0,0,0,1015.3,1.1433425122616993e-06,1.3072321003448938e-12
